"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Gender","Gender Type","Age","Age Bracket Type","Highest Qualification Held","Qualification_type","Value","Value_type","Numerator","Denominator","Upper 95%","Lower 95%"
"% of individuals inactive","All","ONS 5+1","2017","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","13.4","%","204900","1532148","14.2","12.5"
"% of individuals inactive","All","ONS 5+1","2017","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","39","%","589103","1511856","40.1","37.8"
"% of individuals inactive","All","ONS 5+1","2017","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","28.5","%","16775","58795","34.5","22.6"
"% of individuals inactive","All","ONS 5+1","2017","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","13.3","%","2464658","18532476","13.5","13.1"
"% of individuals inactive","All","ONS 5+1","2017","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","15","%","1175796","7815138","15.4","14.7"
"% of individuals inactive","All","ONS 5+1","2017","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","18.8","%","555802.5","2952307","19.5","18.1"
"% of individuals inactive","All","ONS 5+1","2017","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","26","%","829906.5","3193807","26.7","25.3"
"% of individuals inactive","All","ONS 5+1","2017","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","33.2","%","678051","2044768","34.1","32.2"
"% of individuals inactive","All","ONS 5+1","2017","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","31.1","%","348416","1120598","32.4","29.8"
"% of individuals inactive","All","ONS 5+1","2017","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","60","%","890813","1483593","61.2","58.9"
"% of individuals inactive","All","ONS 5+1","2017","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","49.9","%","21822","43771","57.2","42.6"
"% of individuals inactive","All","ONS 5+1","2017","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","24.1","%","4500607","18653982","24.4","23.8"
"% of individuals inactive","All","ONS 5+1","2017","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","11.5","%","1707133","14818301","11.8","11.3"
"% of individuals inactive","All","ONS 5+1","2017","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","14.4","%","911955.5","6338444","14.8","14"
"% of individuals inactive","All","ONS 5+1","2017","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","20.5","%","1278988.5","6248989","20.9","20"
"% of individuals inactive","All","ONS 5+1","2017","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","24.7","%","995359","4029963","25.3","24.1"
"% of individuals inactive","All","ONS 5+1","2017","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","20.9","%","553316","2652746","21.6","20.1"
"% of individuals inactive","All","ONS 5+1","2017","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","49.4","%","1479916","2995449","50.2","48.6"
"% of individuals inactive","All","ONS 5+1","2017","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","37.6","%","38597","102566","42.4","32.9"
"% of individuals inactive","All","ONS 5+1","2017","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","18.7","%","6965265","37186458","18.9","18.5"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","7.5","%","530735","7110499","7.8","7.1"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","10.3","%","348164.5","3374204","10.8","9.8"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","15.8","%","474101.5","2994195","16.5","15.2"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","17","%","337513","1986811","17.8","16.2"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","12","%","182110","1511514","12.9","11.2"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","38.4","%","607591","1584118","39.5","37.2"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","34.3","%","20809","60710","40.6","28"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Male","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","13.4","%","2501024","18622051","13.7","13.2"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","14.4","%","1152194","8003130","14.8","14"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","19.4","%","576070.5","2962035.5","20.1","18.8"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Level 2","National Qualifications Framework (NQF) level","27.2","%","855459.5","3144436.5","28","26.5"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Below Level 2","National Qualifications Framework (NQF) level","33.2","%","648843","1955565","34.2","32.2"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Other Qualifications","National Qualifications Framework (NQF) level","31.9","%","359998","1127697","33.2","30.6"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","No Qualifications","National Qualifications Framework (NQF) level","59","%","850804","1442833","60.1","57.8"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","Missing","National Qualifications Framework (NQF) level","53.3","%","23325","43789","60.8","45.8"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","Female","Male/Female/All","16-64","Labour force age brackets","All","National Qualifications Framework (NQF) level","23.9","%","4466694","18679486","24.2","23.6"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 4 And Above","National Qualifications Framework (NQF) level","11.1","%","1682929","15113629","11.4","10.9"
"% of individuals inactive","All","ONS 5+1","2018","Year","England, Wales And Scotland","ONS geography code","All","Male/Female/All","16-64","Labour force age brackets","Level 3","National Qualifications Framework (NQF) level","14.6","%","924235","6336239.5","15","14.2"
